countryCode,id,name,code,startDate,endDate,year,clusterCode,cluster,requirements,funding,percentFunded
#country+code,#activity+appeal+id+fts_internal,#activity+appeal+name,#activity+appeal+id+external,#date+start,#date+end,#date+year,#sector+cluster+code,#sector+cluster+name,#value+funding+required+usd,#value+funding+total+usd,#value+funding+pct
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,6875,Coordination and Common Services,2344227,588785,25
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7070,Education,63500000,10755131,17
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7064,Food Security and Livelihoods,122336241,97831982,80
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7068,Health,60315686,14531075,24
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7066,Nutrition,75000000,43369877,58
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7065,Protection,32553996,15603371,48
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7109,Refugee Response,43000000,139319134,324
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7108,Shelter,1000000,639917,64
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,7067,Water Sanitation and Hygiene (WASH),51775074,35413032,68
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,,Not specified,,4983968,
KEN,1137,Kenya Drought Response Plan 2023,FKEN23,1/1/2023,12/31/2023,2023,,Multiple clusters/sectors (shared),,7485192,
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6703,Coordination and Common Services,300000,2673833,891
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6710,Education,32500000,3169041,10
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6704,Food Security and Livelihoods,100556862,97463959,97
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6708,Health,26600000,6647392,25
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6709,Multisector,3652480,8395738,230
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6706,Nutrition,66194668,43626100,66
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6705,Protection,14023035,4558593,33
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,6707,Water Sanitation and Hygiene (WASH),45814542,12906951,28
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,,Not specified,,3597541,
KEN,1105,Kenya Drought Flash Appeal 2022,FKEN22,1/1/2022,10/31/2022,2022,,Multiple clusters/sectors (shared),,8518325,
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6648,Coordination and Common Services,38222,,
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6390,Education,1531377,1874725,122
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6385,Food Security and Livelihoods,29669828,5660510,19
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6388,Health,4591413,1961450,43
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6389,Multisector,3652480,210011,6
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6386,Nutrition,19052927,4873774,26
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6391,Protection,1054912,2197682,208
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,6387,Water Sanitation and Hygiene (WASH),10158121,6533058,64
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,,Not specified,,1388559,
KEN,1073,Kenya Drought Flash Appeal 2021,FKEN21,10/1/2021,12/31/2021,2021,,Multiple clusters/sectors (shared),,4835726,
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5773,Coordination & Common services COVID-19,6933180,,
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5764,Education COVID-19,23741993,2897372,12
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5765,Food Security COVID-19,94779832,21216052,22
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5766,Health COVID-19,56489308,8352242,15
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5770,Multi-sector Cash/Social Protection COVID-19,34545000,1800000,5
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5767,Nutrition COVID-19,22615294,0,0
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5768,Protection - Child Protection COVID-19,2719250,0,0
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5769,Protection - GBV COVID-19,1452000,,
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5771,Refugees Multi-Sector COVID-19,,580640,
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,5772,WASH COVID-19,11594827,10305986,89
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,,Not specified,,17573861,
KEN,1000,Kenya Intersectoral COVID-19 Response Plan 2020,OKEN20,1/5/2020,12/31/2020,2020,,Multiple clusters/sectors (shared),,2298750,
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3548,Agriculture and Livelihood,17838699,1640499,9
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,4145,Coordination,100000,136274,136
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3550,Early Recovery,4500000,,
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3549,Education,1757920,2279646,130
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3551,Food Security,38692642,83470390,216
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3552,Health,4331819,1627619,38
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3553,Nutrition,29751568,41800199,140
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3554,Protection,5290500,1240941,23
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,3555,WASH,17602111,14052201,80
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,,Not specified,,11439744,
KEN,589,Kenya Flash Appeal 2017,FKEN17,2/10/2017,11/30/2017,2017,,Multiple clusters/sectors (shared),,0,
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1320,AGRICULTURE AND LIVESTOCK,16653262,3101511,19
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1321,COORDINATION,4139814,2665604,64
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1322,EARLY RECOVERY,19106845,1218871,6
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1323,EDUCATION,3296235,1150000,35
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1324,FOOD ASSISTANCE,118731589,126149620,106
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1325,HEALTH,8637632,3978150,46
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1326,MULTI-SECTOR ASSISTANCE TO REFUGEES,414044165,200602196,48
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1327,NUTRITION,35015036,24942675,71
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1328,PROTECTION,6433820,2432149,38
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1330,SHELTER AND NON-FOOD ITEMS,11097257,1679502,15
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,1329,"WATER, SANITATION AND HYGIENE",26156127,3243751,12
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,,Not specified,,1298718,
KEN,406,Kenya Emergency Humanitarian Response Plan 2013,CKEN13,1/1/2013,12/31/2013,2013,,Multiple clusters/sectors (shared),,0,
KEN,373,2012+ Kenya Emergency Humanitarian Response Plan,CKEN12,1/1/2012,12/31/2012,2012,1029,AGRICULTURE AND LIVESTOCK,35477768,9455741,27
KEN,373,2012+ Kenya Emergency Humanitarian Response Plan,CKEN12,1/1/2012,12/31/2012,2012,1030,COORDINATION,3925199,3430796,87
KEN,373,2012+ Kenya Emergency Humanitarian Response Plan,CKEN12,1/1/2012,12/31/2012,2012,1031,EARLY RECOVERY,23580953,2818142,12
KEN,373,2012+ Kenya Emergency Humanitarian Response Plan,CKEN12,1/1/2012,12/31/2012,2012,1032,EDUCATION,5045934,2459169,49
KEN,373,2012+ Kenya Emergency Humanitarian Response Plan,CKEN12,1/1/2012,12/31/2012,2012,1033,FOOD AID,243088222,228651429,94
KEN,373,2012+ Kenya Emergency Humanitarian Response Plan,CKEN12,1/1/2012,12/31/2012,2012,1034,HEALTH,9071512,5847041,64
